game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
EVE X BHA 2018-11-03;98 (64%);117 (73%);215 (68%);217 (86%);191 (80%);408 (83%);12;5;17;15;9;24;38%;40%;39%;62%;60%;61%;0;0;0;2;2;4;1;0;1;2;3;5;2;0;2;1;1;2;18;12;30;9;6;15;3;1;4;3;3;6;;;;;;;1/7 (14%);1/4 (25%);2/11 (18%);3/21 (14%);2/13 (15%);5/34 (15%);3/4 (75%);3/8 (38%);6/12 (50%);3/5 (60%);7/9 (78%);10/14 (71%);25;23;48;25;41;66;17;9;0;0;0;1;1;2;0;0;0;0;1;1;4;6;10;7;5;12;15/34 (43%);15/35 (43%);30/69 (43%);13/23 (57%);11/26 (42%);24/49 (49%);1;1;2;2;0;2;154;161;315;253;238;491;;;150;;;161;;;;;;;2;1;3;7;4;11;0;0;0;6;3;9;2;1;3;1;2;3;2;0;2;1;2;3;4;12;16;4;14;18;4;1;5;8;6;14;1;0;1;0;0;0;1;2018-11-03;-9;7;11;33;25;42;24;13;4;28;43;-4;19;21;51;26;11;15;49;30;23;18;-2;15;55;100;35;-52;-14;-10;-22;12;5;1;1;1;1;35;-30;-29;-8.0;4;3;33;61;1;42;88;45;16;-9;6;6;7;60;63;49;42;58;54;29;26;15;4;8;15;32;22;13;13;9;6;3;4;53;33;87;51;18;20;7;10;7;3;8;13;-10;-47;-21;8;7.0;20.0;3;13:00:00;1;BHA;EVE
NEW X WAT 2018-11-03;183 (81%);176 (78%);359 (79%);101 (66%);120 (69%);221 (68%);17;17;34;13;12;25;61%;56%;59%;39%;44%;41%;4;1;5;0;0;0;4;1;5;0;1;1;5;0;5;2;2;4;15;20;35;14;15;29;5;4;9;3;5;8;1;0;1;0;0;0;3/9 (33%);1/11 (9%);4/20 (20%);2/5 (40%);3/14 (21%);5/19 (26%);0/3 (0%);3/8 (38%);3/11 (27%);5/5 (100%);3/3 (100%);8/8 (100%);29;27;56;32;30;62;11;12;1;0;1;1;0;1;0;1;1;0;0;0;7;4;11;5;9;14;16/34 (47%);18/31 (58%);34/65 (52%);13/33 (39%);10/36 (28%);23/69 (33%);1;1;2;2;2;4;227;225;452;152;174;326;;;155;;;162;;;;;;;11;3;14;2;2;4;7;3;10;2;2;4;1;0;1;1;1;2;2;0;2;3;3;6;7;1;8;10;10;20;13;3;16;5;5;10;1;4;5;0;1;1;0;2018-11-03;-2;9;6;14;-22;-39;-30;-35;-32;-39;-10;11;51;28;26;17;-25;-15;12;20;14;11;22;4;-3;-4;-7;-9;-24;-41;-27;-20;16;-28;23;11;1;-24;-32;-49;-54.0;-14;20;31;32;-16;9;-25;29;45;19;-37;-17;-17;-21;-7;-49;13;11;58;40;38;21;60;28;10;41;-28;25;-11;-4;23;7;1;-11;-7;-7;-16;30;-12;-10;-9;-9;-38;-25;-16;-7;-10;-32;-8;-8.0;-40.0;1;13:00:00;1;WAT;NEW
WES X BUR 2018-11-03;90 (60%);107 (66%);197 (63%);255 (82%);170 (80%);425 (81%);16;12;28;10;5;15;33%;44%;38%;67%;56%;62%;0;1;1;1;1;2;1;1;2;2;3;5;1;1;2;2;4;6;19;16;35;8;19;27;2;2;4;6;4;10;;;;;;;1/3 (33%);1/6 (17%);2/9 (22%);2/9 (22%);0/6 (0%);2/15 (13%);2/2 (100%);3/6 (50%);5/8 (63%);5/11 (45%);8/16 (50%);13/27 (48%);29;30;59;18;33;51;9;7;2;3;5;1;0;1;0;1;1;0;1;1;2;5;7;4;3;7;16/47 (34%);18/37 (49%);34/84 (40%);11/29 (38%);7/20 (35%);18/49 (37%);1;1;2;0;2;2;150;161;311;312;213;525;;;151;;;156;;;;;;;2;2;4;4;9;13;0;1;1;3;3;6;2;1;3;4;6;10;1;1;2;5;4;9;8;11;19;1;13;14;3;3;6;9;13;22;0;4;4;1;0;1;2;2018-11-03;12;15;81;48;22;21;45;24;17;10;7;2;26;77;42;21;-13;-23;-64;-36;-23;-11;-13;-3;35;27;71;68;44;22;27;16;64;-3;44;33;19;18;69;2;3.0;10;7;6;47;-1;58;33;19;11;2;8;74;44;25;14;27;15;14;14;13;40;34;23;4;-3;56;21;36;31;29;26;6;-11;-10;-32;-94;-71;19;-5;13;18;17;72;36;-30;-7;8;36;16;21.0;20.0;4;13:00:00;1;BUR;WES
ARS X LIV 2018-11-03;170 (81%);106 (73%);276 (78%);248 (86%);253 (85%);501 (85%);3;9;12;9;6;15;43%;34%;39%;57%;66%;61%;2;0;2;2;0;2;2;0;2;2;0;2;2;2;4;3;0;3;13;16;29;15;13;28;3;5;8;2;3;5;;;;;;;1/8 (13%);2/8 (25%);3/16 (19%);4/9 (44%);1/7 (14%);5/16 (31%);8/13 (62%);5/7 (71%);13/20 (65%);0/3 (0%);5/8 (63%);5/11 (45%);20;24;44;26;21;47;7;7;2;1;3;2;1;3;2;0;2;0;0;0;4;4;8;4;8;12;16/34 (47%);11/27 (41%);27/61 (44%);11/19 (58%);17/31 (55%);28/50 (56%);1;0;1;4;3;7;211;145;356;290;296;586;;;142;;;135;;;;;;;6;4;10;7;2;9;3;2;5;4;1;5;2;2;4;2;2;4;1;2;3;2;1;3;6;7;13;14;6;20;7;6;13;9;3;12;0;1;1;0;1;1;1;2018-11-03;4;-43;-29;-20;-41;-32;30;46;56;33;18;8;5;-1;-2;-3;-99;-61;-22;-7;14;19;16;19;31;23;35;29;21;22;22;11;39;26;50;54;48;28;-30;-14;-27.0;-60;-37;-23;-15;18;-17;-12;9;3;12;16;7;1;21;15;22;11;49;-67;-9;66;39;24;23;25;9;13;-41;-19;-13;-8;-89;-73;-39;-18;-6;5;-26;30;25;18;57;10;15;23;15;34;24;-12;11.0;9.0;1;15:30:00;0;LIV;ARS
WOL X TOT 2018-11-03;282 (88%);135 (74%);417 (83%);175 (81%);199 (83%);374 (82%);0;7;7;5;6;11;59%;43%;52%;41%;57%;48%;0;1;1;0;1;1;1;2;3;0;3;3;1;0;1;4;1;5;5;18;23;2;5;7;0;1;1;2;3;5;;;;;;;2/3 (67%);2/4 (50%);4/7 (57%);2/7 (29%);4/18 (22%);6/25 (24%);5/9 (56%);6/12 (50%);11/21 (52%);7/8 (88%);8/17 (47%);15/25 (60%);17;31;48;25;31;56;8;11;1;4;5;2;3;5;;;;;;;6;1;7;3;6;9;12/26 (46%);6/24 (25%);18/50 (35%);24/37 (65%);36/56 (64%);60/93 (65%);2;1;3;4;1;5;322;183;505;217;241;458;;;132;;;148;;;;;;;4;3;7;2;6;8;0;1;1;3;1;4;4;4;8;1;6;7;1;2;3;6;2;8;7;14;21;11;11;22;5;5;10;8;8;16;0;2;2;1;0;1;3;2018-11-03;-10;-12;12;8;40;24;11;3;-4;-10;-12;-9;-16;-40;-19;-3;20;2;9;-6;-62;-44;-9;-31;-94;-61;-36;-46;-25;-15;-6;9;6;5;26;35;55;32;19;15;5.0;22;20;6;5;5;7;78;100;60;36;29;14;13;-9;-10;8;7;22;-68;-54;-39;-27;-31;-66;-23;41;13;21;17;14;33;-29;-4;39;23;32;83;-8;59;74;51;42;24;17;9;17;17;-10;-7;-1.0;23.0;2;17:45:00;-1;TOT;WOL
MCI X SOU 2018-11-04;137 (79%);132 (79%);269 (79%);341 (92%);323 (90%);664 (91%);4;7;11;12;4;16;32%;34%;33%;68%;66%;67%;0;2;2;0;1;1;1;2;3;2;1;3;0;2;2;2;3;5;10;9;19;9;8;17;0;4;4;2;2;4;0;0;0;0;2;2;1/6 (17%);7/14 (50%);8/20 (40%);5/11 (45%);0/1 (0%);5/12 (42%);1/6 (17%);5/7 (71%);6/13 (46%);9/12 (75%);6/10 (60%);15/22 (68%);25;23;48;32;20;52;9;14;2;1;3;0;5;5;0;0;0;0;1;1;7;7;14;3;8;11;22/38 (58%);11/23 (48%);33/61 (54%);12/21 (57%);9/14 (64%);21/35 (60%);1;0;1;0;1;1;174;167;341;372;357;729;;;110;;;109;;;;;;;2;7;9;6;7;13;1;4;5;0;5;5;1;5;6;5;3;8;0;4;4;1;4;5;12;7;19;6;6;12;2;11;13;7;11;18;1;0;1;1;0;1;1;2018-11-04;-16;17;28;24;85;55;36;30;25;51;95;-3;62;29;-26;-48;-31;-15;16;-8;-8;-39;7;-77;-19;17;20;13;10;2;8;26;16;9;7;9;9;9;-8;5;32.0;2;17;13;3;34;2;1;-66;-39;24;-21;-45;-12;37;16;78;6;7;27;6;-6;2;-34;74;31;18;43;34;15;-16;-20;-12;-7;19;8;10;13;30;15;15;36;-47;-26;-34;-14;14;-22;-11;20;-4.0;38.0;6;13:00:00;1;SOU;MCI
CHE X CRY 2018-11-04;84 (68%);158 (84%);242 (77%);384 (91%);415 (90%);799 (90%);6;6;12;9;4;13;23%;30%;27%;77%;70%;73%;0;0;0;0;2;2;0;0;0;1;2;3;2;1;3;3;1;4;10;6;16;5;6;11;1;1;2;2;2;4;0;0;0;0;1;1;0/2 (0%);0/3 (0%);0/5 (0%);1/9 (11%);4/8 (50%);5/17 (29%);5/9 (56%);7/10 (70%);12/19 (63%);5/7 (71%);8/13 (62%);13/20 (65%);23;27;50;29;29;58;13;6;0;3;3;0;1;1;;;;;;;6;13;19;1;1;2;13/38 (34%);15/27 (56%);28/65 (43%);25/31 (81%);15/22 (68%);40/53 (75%);1;0;1;4;2;6;124;189;313;422;461;883;;;116;;;136;;;;;;;1;3;4;4;5;9;1;1;2;3;2;5;0;2;2;1;5;6;2;1;3;3;3;6;9;12;21;11;10;21;3;4;7;7;8;15;0;1;1;0;0;0;1;2018-11-04;2;16;16;16;50;11;13;15;7;2;5;7;-17;-5;-14;-3;6;8;22;19;28;33;-5;76;55;93;61;36;27;25;37;38;32;38;54;38;26;50;40;18;6.0;1;1;1;-2;24;-5;-1;3;2;-42;-20;-9;8;3;8;21;41;17;21;100;68;61;93;61;44;29;19;18;61;29;19;22;14;1;-43;-20;-5;19;40;33;28;19;18;5;5;5;8;6;15;10.0;30.0;3;14:00:00;1;CRY;CHE
HUD X FUL 2018-11-05;192 (73%);158 (70%);350 (71%);168 (74%);93 (58%);261 (67%);9;18;27;14;13;27;52%;59%;55%;48%;41%;45%;;;;;;;;;;;;;0;4;4;1;1;2;13;4;17;3;7;10;0;4;4;3;2;5;0;0;0;0;1;1;0/1 (0%);4/6 (67%);4/7 (57%);3/22 (14%);0/4 (0%);3/26 (12%);9/11 (82%);4/16 (25%);13/27 (48%);1/2 (50%);4/7 (57%);5/9 (56%);30;37;67;30;34;64;8;11;2;0;2;1;0;1;0;0;0;1;0;1;6;1;7;15;10;25;16/42 (38%);13/41 (32%);29/83 (35%);17/30 (57%);21/43 (49%);38/73 (52%);2;4;6;3;0;3;263;227;490;227;160;387;;;205;;;191;;;;;;;1;6;7;3;2;5;0;3;3;3;3;6;1;0;1;2;0;2;0;1;1;3;2;5;7;10;17;10;15;25;1;7;8;6;4;10;1;1;2;0;1;1;0;2018-11-05;12;33;19;18;14;13;11;50;17;14;1;14;-7;-13;11;-2;7;7;7;6;23;80;14;100;70;44;42;21;13;2;-7;-12;-11;11;11;5;18;23;-22;-8;30.0;-11;-28;-23;24;11;3;-3;-3;5;-55;-39;-48;-29;-54;-27;9;-15;16;5;6;-20;-9;-6;10;41;26;35;12;3;-2;-2;1;-1;1;10;19;-33;21;-16;-14;-13;-17;-14;-20;-51;-30;-18;-5;48;4.0;37.0;1;18:00:00;1;FUL;HUD
CAR X BHA 2018-11-10;150 (72%);52 (49%);202 (64%);145 (72%);217 (80%);362 (77%);21;18;39;13;17;30;51%;28%;40%;49%;72%;60%;;;;;;;1;0;1;1;1;2;2;0;2;2;3;5;12;24;36;2;5;7;0;1;1;0;4;4;;;;;;;2/4 (50%);0/1 (0%);2/5 (40%);0/4 (0%);2/16 (13%);2/20 (10%);5/6 (83%);5/8 (63%);10/14 (71%);4/8 (50%);3/4 (75%);7/12 (58%);37;32;69;31;37;68;21;7;1;2;3;1;1;2;0;0;0;0;3;3;6;3;9;5;4;9;21/50 (42%);4/32 (13%);25/82 (30%);10/34 (29%);10/31 (32%);20/65 (31%);;;;;;;209;106;315;201;271;472;;;148;;;167;1;0;1;0;0;0;4;0;4;1;8;9;1;1;2;4;5;9;2;1;3;2;4;6;1;2;3;7;4;11;10;4;14;6;6;12;5;2;7;8;12;20;0;1;1;1;1;2;1;2018-11-10;19;17;3;4;-2;4;-5;-6;-37;27;-6;4;-1;1;2;18;21;16;14;-18;24;18;-5;12;37;19;8;25;16;4;15;13;29;1;19;12;5;1;2;18;25.0;11;6;8;11;1;27;20;16;13;32;24;31;21;16;11;9;37;54;43;47;35;50;50;47;41;28;-66;28;14;-19;-5;6;4;15;15;13;26;-15;19;14;36;-49;24;4;18;21;44;59;-11;90.0;20.0;2;10:30:00;1;BHA;CAR
HUD X WES 2018-11-10;161 (79%);184 (76%);345 (77%);131 (74%);126 (72%);257 (73%);8;6;14;13;18;31;55%;58%;57%;45%;42%;43%;1;2;3;1;1;2;1;2;3;1;1;2;2;1;3;0;1;1;10;12;22;16;10;26;4;2;6;2;3;5;1;0;1;0;0;0;0/10 (0%);3/10 (30%);3/20 (15%);1/4 (25%);2/12 (17%);3/16 (19%);6/9 (67%);5/6 (83%);11/15 (73%);2/6 (33%);3/5 (60%);5/11 (45%);31;21;52;28;34;62;8;9;4;2;6;1;1;2;0;0;0;2;0;2;4;6;10;4;6;10;16/33 (48%);15/37 (41%);31/70 (44%);13/28 (46%);15/34 (44%);28/62 (45%);2;1;3;3;4;7;205;243;448;178;176;354;;;163;;;156;;;;;;;1;7;8;3;3;6;0;4;4;1;6;7;1;4;5;5;2;7;2;2;4;3;6;9;12;6;18;8;10;18;3;9;12;6;9;15;1;0;1;1;0;1;1;2018-11-10;-2;39;20;13;9;7;27;18;41;50;24;12;13;-8;-10;-10;-10;-9;-7;-37;49;18;29;13;9;10;21;10;-14;-15;-5;-17;-11;26;-1;2;-2;-2;-1;-2;-41.0;10;3;-4;-59;-53;-38;-35;-23;-16;-8;-7;14;9;-6;-30;25;-18;-34;-19;-4;-5;-3;57;15;11;8;65;33;15;-22;19;7;-104;-60;-1;-15;-39;40;-50;-50;-9;12;17;14;30;20;43;17;30;-2.0;45.0;1;13:00:00;0;WES;HUD
LEI X BUR 2018-11-10;100 (65%);89 (61%);189 (63%);201 (79%);176 (79%);377 (79%);17;9;26;15;15;30;36%;39%;37%;64%;61%;63%;0;0;0;2;0;2;0;0;0;2;0;2;0;2;2;4;4;8;15;21;36;8;9;17;1;0;1;7;5;12;0;0;0;0;1;1;2/4 (50%);2/7 (29%);4/11 (36%);5/21 (24%);5/21 (24%);10/42 (24%);2/4 (50%);2/4 (50%);4/8 (50%);4/6 (67%);5/9 (56%);9/15 (60%);32;19;51;30;31;61;10;13;2;2;4;1;0;1;0;0;0;1;0;1;5;2;7;5;2;7;15/33 (45%);13/34 (38%);28/67 (42%);16/34 (47%);13/31 (42%);29/65 (45%);1;1;2;1;0;1;153;145;298;256;223;479;;;143;;;165;;;;;;;2;1;3;5;8;13;2;1;3;3;6;9;1;0;1;3;2;5;1;2;3;5;4;9;5;4;9;6;7;13;3;3;6;10;12;22;0;0;0;0;2;2;0;2018-11-10;4;60;52;45;27;42;81;93;43;8;-39;-3;-20;-1;2;16;19;23;25;22;46;26;-6;16;10;23;12;12;14;13;20;8;-6;-4;-45;-27;-18;-15;-8;-2;34.0;-44;-28;-19;-37;8;29;-13;5;4;9;24;24;19;8;37;6;14;8;8;100;100;53;29;23;25;18;19;32;17;13;-18;-5;-1;-13;-8;-28;-2;88;19;18;14;8;10;12;9;36;32;29;84;19.0;33.0;0;13:00:00;0;BUR;LEI
NEW X BOU 2018-11-10;151 (70%);250 (86%);401 (79%);123 (67%);99 (71%);222 (69%);11;11;22;8;17;25;54%;67%;61%;46%;33%;39%;1;2;3;2;1;3;1;2;3;4;1;5;4;1;5;1;3;4;16;24;40;10;23;33;3;7;10;3;4;7;0;1;1;0;1;1;2/9 (22%);5/13 (38%);7/22 (32%);3/9 (33%);3/13 (23%);6/22 (27%);1/3 (33%);4/9 (44%);5/12 (42%);5/10 (50%);3/7 (43%);8/17 (47%);26;28;54;24;38;62;11;9;3;2;5;2;1;3;;;;;;;5;5;10;8;7;15;10/24 (42%);10/15 (67%);20/39 (51%);21/44 (48%);14/29 (48%);35/73 (48%);1;1;2;1;1;2;215;290;505;183;140;323;;;165;;;167;;;;;;;4;6;10;7;6;13;0;5;5;5;3;8;3;1;4;4;2;6;3;1;4;3;2;5;7;11;18;6;12;18;7;7;14;10;8;18;0;1;1;1;1;2;1;2018-11-10;-8;53;78;38;17;7;46;8;-36;-41;-24;-7;-43;-21;-29;-18;-14;-9;-8;-2;-4;-5;-12;-5;-6;-6;-6;-50;-37;-27;-6;-2;15;-7;81;64;64;39;23;2;-52.0;21;75;44;23;18;9;-4;-7;-8;-67;-17;-18;-46;-7;9;15;-33;-1;-9;-11;24;41;18;8;-38;-23;73;-28;-10;-8;-4;-34;-27;-21;-18;-30;-20;80;-32;-20;52;43;23;-21;-50;-24;-17;-38;52;27.0;21.0;2;13:00:00;1;BOU;NEW
SOU X WAT 2018-11-10;160 (71%);142 (72%);302 (72%);134 (71%);76 (66%);210 (69%);5;15;20;9;15;24;54%;63%;58%;46%;37%;42%;1;1;2;1;0;1;1;1;2;2;0;2;1;2;3;0;4;4;9;7;16;12;25;37;1;5;6;4;3;7;;;;;;;0/5 (0%);2/12 (17%);2/17 (12%);2/9 (22%);1/8 (13%);3/17 (18%);2/3 (67%);3/4 (75%);5/7 (71%);4/5 (80%);5/9 (56%);9/14 (64%);16;32;48;25;37;62;13;13;2;1;3;3;2;5;;;;;;;4;4;8;5;14;19;12/25 (48%);18/35 (51%);30/60 (50%);10/33 (30%);10/33 (30%);20/66 (30%);2;2;4;0;4;4;224;196;420;189;116;305;;;173;;;138;;;;;;;3;5;8;4;3;7;1;2;3;4;2;6;3;3;6;3;1;4;2;2;4;3;4;7;5;6;11;7;10;17;5;7;12;7;7;14;0;2;2;1;2;3;1;2018-11-10;3;-31;-23;-11;-3;3;4;16;8;7;37;4;100;91;54;27;16;6;4;12;2;-6;8;-11;-12;-45;-20;-14;16;-36;-11;-1;45;4;30;15;1;-13;-15;-25;56.0;-2;-6;-9;-10;-31;-10;-12;-38;-21;-15;-41;-27;-17;-26;-66;-16;-37;-44;-8;31;19;15;35;45;11;1;-10;-1;-11;-11;13;4;51;27;-32;-32;-19;-22;-20;-13;-12;-86;-50;-57;-78;-43;-20;-26;-16;-37.0;-12.0;1;13:00:00;0;WAT;SOU
CRY X TOT 2018-11-10;301 (86%);183 (79%);484 (83%);91 (67%);112 (65%);203 (66%);6;4;10;7;12;19;72%;56%;65%;28%;44%;35%;1;0;1;0;1;1;1;1;2;0;1;1;1;2;3;0;1;1;11;21;32;16;9;25;2;4;6;5;5;10;0;1;1;0;0;0;4/16 (25%);2/7 (29%);6/23 (26%);2/9 (22%);1/15 (7%);3/24 (13%);3/10 (30%);5/9 (55%);8/19 (42%);2/7 (29%);5/11 (45%);7/18 (39%);22;25;47;20;34;54;9;12;1;4;5;1;0;1;;;;;;;6;5;11;8;10;18;16/30 (53%);17/34 (50%);33/64 (52%);10/30 (33%);13/33 (39%);23/63 (37%);0;1;1;2;2;4;349;232;581;135;171;306;;;162;;;169;;;;;;;4;4;8;3;5;8;3;3;6;3;2;5;1;1;2;1;4;5;1;2;3;1;2;3;6;12;18;8;12;20;5;6;11;4;7;11;0;1;1;1;0;1;1;2018-11-10;8;-10;-12;-36;41;36;28;57;60;61;29;8;8;-17;17;4;31;15;7;-46;-79;-50;7;-31;-78;-50;-33;-21;-16;-8;-7;-32;-22;4;18;-6;-60;-30;18;-4;-18.0;-7;-8;-4;-4;-4;24;37;18;20;17;24;-50;-24;-72;-49;-5;-33;-23;-17;-9;-8;-2;-53;-45;-31;-20;7;60;26;14;6;1;-5;-5;-5;-8;-6;-8;11;3;32;20;31;60;55;46;39;37;-11;16.0;7.0;0;15:30:00;-1;TOT;CRY
LIV X FUL 2018-11-11;78 (70%);108 (72%);186 (71%);311 (85%);320 (89%);631 (87%);8;2;10;4;7;11;25%;30%;27%;75%;70%;73%;1;0;1;1;1;2;1;0;1;2;2;4;0;1;1;4;3;7;13;19;32;7;6;13;2;1;3;1;5;6;1;0;1;0;0;0;0/7 (0%);0/4 (0%);0/11 (0%);1/5 (20%);3/15 (20%);4/20 (20%);2/6 (33%);5/6 (83%);7/12 (58%);4/6 (67%);5/8 (63%);9/14 (64%);20;22;42;18;26;44;9;11;2;3;5;3;0;3;;;;;;;4;10;14;6;2;8;12/29 (41%);9/24 (38%);21/53 (40%);21/36 (58%);16/29 (55%);37/65 (57%);4;1;5;0;2;2;112;151;263;365;360;725;;;136;;;149;;;;;;;3;0;3;5;5;10;3;1;4;5;2;7;3;0;3;3;4;7;3;2;5;7;4;11;6;9;15;9;9;18;6;2;8;12;9;21;0;1;1;0;1;1;0;2018-11-11;-12;8;-23;-9;16;12;14;27;54;36;34;-4;75;48;36;56;39;14;11;10;33;24;-15;-35;25;21;10;-14;-4;28;38;21;17;-7;16;-27;59;24;-25;10;-36.0;-4;12;3;9;28;21;24;16;15;100;67;43;62;68;50;16;28;19;17;43;40;26;21;37;25;19;16;18;45;31;23;38;31;21;37;15;11;18;2;26;14;6;-23;-26;-19;-5;7;33;12;5.0;25.0;2;10:00:00;1;FUL;LIV
