game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
LEI X BUR 2019-10-19;74 (67%);144 (75%);218 (72%);285 (87%);181 (80%);466 (84%);12;12;24;14;9;23;26%;47%;36%;74%;53%;64%;1;2;3;0;0;0;1;2;3;0;0;0;5;1;6;1;6;7;16;6;22;7;13;20;3;1;4;6;3;9;;;;;;;1/7 (14%);3/12 (25%);4/19 (21%);4/15 (27%);2/7 (29%);6/22 (27%);2/4 (50%);3/10 (30%);5/14 (36%);4/8 (50%);3/8 (38%);7/16 (44%);22;26;48;30;31;61;10;4;1;0;1;1;2;3;;;;;;;5;8;13;6;5;11;6/18 (33%);11/26 (42%);17/44 (39%);10/20 (50%);12/25 (48%);22/45 (49%);1;2;3;0;2;2;110;193;303;329;227;556;62;78;140;70;63;133;;;;;;;4;4;8;6;4;10;1;2;3;5;4;9;2;2;4;2;1;3;4;1;5;2;7;9;7;8;15;9;13;22;8;5;13;8;11;19;1;2;3;0;0;0;1;2019-10-19;5;11;11;31;24;-20;-2;-1;6;-30;-12;4;41;36;28;85;47;70;8;-19;-7;8;7;19;55;75;48;34;11;7;-20;-16;-38;19;-14;-6;7;30;43;76;-5.0;-1;-17;-8;7;16;-7;31;24;41;9;12;24;13;43;46;14;26;30;26;20;29;21;37;20;16;-12;13;-25;-13;39;17;19;45;53;32;-25;-4;12;-28;-58;-34;-17;-12;-27;-15;-16;-13;-10;11;-27;-52.0;2;12:00:00;1;BUR;LEI
MUN X LIV 2019-10-20;200 (82%);347 (85%);547 (84%);127 (72%);72 (59%);199 (67%);10;16;26;3;7;10;57%;78%;68%;43%;22%;32%;1;0;1;0;0;0;1;1;2;1;0;1;0;2;2;1;0;1;13;4;17;8;21;29;0;1;1;2;1;3;1;0;1;2;0;2;1/7 (14%);4/18 (22%);5/25 (20%);2/13 (15%);0/2 (0%);2/15 (13%);4/5 (80%);1/4 (25%);5/9 (56%);5/9 (56%);3/7 (43%);8/16 (50%);29;25;54;21;20;41;14;6;1;0;1;2;1;3;;;;;;;6;4;10;3;8;11;10/25 (40%);12/24 (50%);22/49 (45%);11/33 (33%);5/29 (17%);16/62 (26%);1;0;1;2;2;4;244;408;652;177;122;299;72;92;164;90;73;163;;;;;;;3;3;6;1;2;3;2;2;4;1;3;4;2;2;4;2;0;2;1;3;4;3;1;4;13;5;18;4;6;10;4;6;10;4;3;7;0;1;1;0;0;0;1;2019-10-20;10;28;-24;14;2;-22;-26;-19;-18;-16;-13;23;-12;-48;-11;-6;4;3;1;37;29;15;15;-16;-15;-14;-11;-33;-8;-9;43;24;17;11;10;20;2;-7;-34;34;35.0;29;14;-24;-14;9;-11;-12;-10;-8;-9;-9;-16;-15;-11;-11;6;-9;-9;-19;-11;-44;-26;-24;18;-6;-7;21;-7;-2;-9;-3;5;-3;-2;-6;-37;-28;19;-24;-20;-36;-18;-16;-72;-50;-31;-27;-66;41;-38;-46.0;1;13:30:00;0;LIV;MUN
SHE X ARS 2019-10-21;226 (83%);322 (89%);548 (87%);130 (75%);75 (66%);205 (71%);10;5;15;16;12;28;61%;77%;69%;39%;23%;31%;1;0;1;0;0;0;1;0;1;1;0;1;1;1;2;0;1;1;11;1;12;6;19;25;6;6;12;6;1;7;2;0;2;0;0;0;4/13 (31%);2/17 (12%);6/30 (20%);2/15 (13%);3/4 (75%);5/19 (26%);7/11 (64%);13/18 (72%);20/29 (69%);2/5 (40%);1/1 (100%);3/6 (50%);31;28;59;33;29;62;12;10;0;1;1;1;2;3;;;;;;;2;3;5;8;5;13;15/32 (47%);29/36 (81%);44/68 (65%);16/30 (53%);8/32 (25%);24/62 (39%);0;1;1;0;1;1;271;362;633;173;114;287;74;76;150;82;54;136;;;;;;;2;3;5;2;3;5;2;2;4;1;4;5;1;2;3;1;1;2;2;2;4;0;3;3;13;4;17;9;12;21;4;5;9;2;6;8;1;3;4;2;2;4;0;2019-10-21;-10;-21;-16;-5;-3;-3;24;6;-5;8;13;-18;51;29;3;18;44;16;5;-9;6;6;31;30;76;44;12;18;-28;-14;-2;5;-3;55;-3;-7;-3;-6;-27;-34;-40.0;-31;-50;-36;-27;19;-18;-21;-21;-7;-8;-11;-18;-15;-15;26;11;6;-50;-8;-10;-14;-14;-39;-21;38;-34;-73;-15;-38;-27;-69;-70;-46;-31;21;-13;-9;-48;-41;-32;-42;-58;-39;-31;-21;17;45;18;-38;-31;-14.0;1;17:00:00;1;ARS;SHE
TOT X WAT 2019-10-19;120 (68%);86 (63%);206 (66%);346 (86%);246 (87%);592 (86%);10;8;18;11;5;16;30%;32%;31%;70%;68%;69%;;;;;;;1;0;1;0;1;1;1;2;3;1;6;7;22;30;52;3;3;6;1;1;2;1;10;11;0;1;1;0;0;0;2/3 (67%);0/2 (0%);2/5 (40%);5/16 (31%);2/24 (8%);7/40 (18%);4/4 (100%);10/12 (83%);14/16 (88%);7/9 (78%);5/10 (50%);12/19 (63%);21;36;57;25;22;47;9;5;1;0;1;0;1;1;0;0;0;0;1;1;7;7;14;4;7;11;14/45 (31%);3/32 (9%);17/77 (22%);12/26 (46%);8/17 (47%);20/43 (47%);0;1;1;2;3;5;177;136;313;404;282;686;68;67;135;89;95;184;;;;;;;1;3;4;2;5;7;0;2;2;2;1;3;1;1;2;1;1;2;1;2;3;2;3;5;5;15;20;3;8;11;2;5;7;4;8;12;0;3;3;1;3;4;1;2019-10-19;16;6;5;8;11;-20;-7;-12;47;25;21;4;17;15;10;38;34;26;21;18;14;13;2;13;13;13;13;13;13;13;13;100;92;-5;75;84;56;33;25;20;17.0;12;9;7;28;-6;14;-24;-5;6;2;3;8;12;23;21;-7;21;13;10;-20;-8;-25;33;38;25;8;-35;9;2;-5;7;9;37;85;78;21;13;-16;64;49;73;40;25;12;65;36;48;68;-4;41;22.0;1;12:00:00;0;WAT;TOT
WOL X SOU 2019-10-19;145 (74%);143 (76%);288 (75%);195 (78%);204 (78%);399 (78%);9;10;19;13;11;24;45%;42%;43%;55%;58%;57%;;;;;;;0;1;1;0;1;1;3;1;4;0;0;0;7;12;19;6;4;10;1;2;3;0;1;1;0;1;1;0;0;0;2/5 (40%);1/4 (25%);3/9 (33%);0/6 (0%);0/8 (0%);0/14 (0%);3/7 (43%);6/8 (75%);9/15 (60%);4/5 (80%);9/12 (75%);13/17 (76%);20;25;45;29;33;62;17;10;0;0;0;1;3;4;;;;;;;7;6;13;5;5;10;5/33 (15%);7/25 (28%);12/58 (21%);14/35 (40%);12/27 (44%);26/62 (42%);1;1;2;1;0;1;197;188;385;250;261;511;79;64;143;80;80;160;;;;;;;7;5;12;1;1;2;4;1;5;2;1;3;1;4;5;0;1;1;1;1;2;1;1;2;4;5;9;6;5;11;8;6;14;2;2;4;1;1;2;2;1;3;1;2019-10-19;-4;11;10;27;16;6;-19;-11;-9;-2;13;-15;12;12;3;-4;-22;-15;-3;6;1;-22;-3;-13;-20;-38;-20;-7;-2;3;6;6;6;6;6;6;-21;63;-32;-3;-57.0;-34;-33;-20;-4;3;3;2;2;-36;-42;-19;-11;7;9;13;30;39;57;57;34;28;22;28;14;23;7;17;-7;-7;-8;-60;-42;-35;-21;-13;17;21;12;36;21;16;16;8;6;1;-10;-39;-48;6;-64;3.0;1;12:00:00;0;SOU;WOL
ARS X CRY 2019-10-27;198 (83%);69 (65%);267 (77%);172 (82%);190 (82%);362 (82%);8;17;25;7;10;17;53%;34%;44%;47%;66%;56%;;;;;;;1;1;2;1;0;1;1;3;4;0;1;1;11;15;26;8;10;18;2;3;5;7;5;12;0;1;1;1;0;1;2/9 (22%);5/16 (31%);7/25 (28%);4/15 (27%);4/14 (29%);8/29 (28%);5/8 (63%);3/7 (43%);8/15 (53%);5/9 (56%);3/5 (60%);8/14 (57%);26;39;65;27;27;54;9;18;1;3;4;2;0;2;0;0;0;0;1;1;4;5;9;4;2;6;19/32 (59%);15/29 (52%);34/61 (56%);13/27 (48%);10/23 (43%);23/50 (46%);0;1;1;0;1;1;239;106;345;211;233;444;68;66;134;65;70;135;;;;;;;4;4;8;5;5;10;1;1;2;4;4;8;3;1;4;3;3;6;1;1;2;2;3;5;8;6;14;12;9;21;5;5;10;7;8;15;0;0;0;0;2;2;2;2019-10-27;5;75;43;42;48;8;2;5;3;2;16;7;4;-18;-14;-4;6;62;35;25;12;11;9;3;-3;-51;-57;-50;-23;-12;-3;2;4;6;4;7;91;50;12;8;-18.0;-10;-29;-17;14;-31;-16;-37;-67;-59;-34;-15;-3;5;7;20;-18;17;13;14;11;30;49;57;97;62;58;64;53;57;45;20;5;-4;6;1;4;5;58;14;11;-23;79;44;-28;-30;-9;41;68;100;44;3.0;2;14:30:00;0;CRY;ARS
BHA X EVE 2019-10-26;180 (83%);163 (78%);343 (81%);224 (81%);207 (81%);431 (81%);5;6;11;1;7;8;44%;46%;45%;56%;54%;55%;1;0;1;0;0;0;1;1;2;0;1;1;1;1;2;1;0;1;8;6;14;2;6;8;2;3;5;0;0;0;;;;;;;1/3 (33%);1/9 (11%);2/12 (17%);1/3 (33%);1/5 (20%);2/8 (25%);3/8 (38%);3/9 (33%);6/17 (35%);4/7 (57%);6/8 (75%);10/15 (67%);24;22;46;21;27;48;12;12;0;2;2;3;2;5;;;;;;;8;9;17;11;6;17;10/21 (48%);12/32 (38%);22/53 (42%);6/20 (30%);12/23 (52%);18/43 (42%);2;0;2;1;2;3;217;208;425;278;255;533;66;71;137;78;68;146;;;;;;;4;3;7;2;3;5;2;0;2;1;2;3;3;3;6;1;3;4;2;1;3;1;2;3;10;7;17;10;8;18;6;4;10;3;5;8;0;1;1;1;1;2;2;2019-10-26;-2;1;-3;-11;24;21;72;46;31;36;17;-5;4;-61;-31;-26;-13;-43;-15;-16;15;33;-3;22;5;3;-12;10;4;-19;-10;-9;-14;-2;-38;-27;-17;-15;-48;-19;-9.0;-5;6;15;9;16;-13;-35;-21;-39;-21;-17;-54;-33;-48;-21;6;-13;-5;-4;-1;-5;8;4;-7;-7;-21;9;34;21;14;6;-32;-43;-24;-12;16;5;8;66;37;20;-17;37;25;34;30;56;36;11;38;-2.0;3;12:00:00;1;EVE;BHA
BUR X CHE 2019-10-26;295 (85%);294 (85%);589 (85%);131 (70%);155 (77%);286 (73%);6;10;16;12;9;21;64%;63%;64%;36%;37%;36%;0;0;0;2;1;3;0;0;0;2;1;3;2;5;7;0;3;3;10;10;20;9;7;16;2;4;6;3;2;5;0;2;2;0;2;2;1/6 (17%);3/10 (30%);4/16 (25%);1/11 (9%);1/8 (13%);2/19 (11%);4/5 (80%);4/7 (57%);8/12 (67%);5/8 (63%);6/7 (86%);11/15 (73%);17;27;44;26;27;53;8;7;1;2;3;2;1;3;;;;;;;7;4;11;7;6;13;22/36 (61%);11/20 (55%);33/56 (59%);17/43 (40%);17/36 (47%);34/79 (43%);0;0;0;1;0;1;346;345;691;188;202;390;74;78;152;87;69;156;;;;;;;6;3;9;3;7;10;2;0;2;3;2;5;4;3;7;1;4;5;2;5;7;1;2;3;6;7;13;5;11;16;8;8;16;4;9;13;0;2;2;0;3;3;4;2019-10-26;4;14;11;23;32;28;12;-14;-23;-16;-11;16;-7;-4;-42;-16;55;60;33;78;44;-44;7;47;20;5;6;23;8;-8;-7;-44;-63;11;-48;-26;-15;-49;-18;-65;2.0;3;21;47;92;-33;61;31;55;28;12;15;-87;-50;-83;-46;-35;-24;-4;21;23;26;16;3;-17;-32;-45;-23;-33;-24;-8;-74;-48;-42;-48;-24;-15;-15;-11;-14;-13;-3;3;-22;-3;55;32;20;46;25;54;25.0;2;14:30:00;-1;CHE;BUR
LIV X TOT 2019-10-27;67 (57%);133 (73%);200 (67%);296 (86%);232 (81%);528 (84%);8;8;16;11;12;23;25%;40%;32%;75%;60%;68%;0;1;1;1;1;2;1;1;2;1;2;3;2;0;2;3;2;5;19;16;35;3;5;8;0;3;3;4;4;8;2;0;2;0;0;0;0/0 (0%);4/11 (36%);4/11 (36%);5/19 (26%);5/15 (33%);10/34 (29%);4/7 (57%);3/6 (50%);7/13 (54%);2/6 (33%);4/11 (36%);6/17 (35%);19;27;46;26;33;59;11;9;6;6;12;0;3;3;1;1;2;0;0;0;6;4;10;7;5;12;8/28 (29%);9/31 (29%);17/59 (29%);16/30 (53%);20/39 (51%);36/69 (52%);0;4;4;0;0;0;117;181;298;346;285;631;72;81;153;83;86;169;;;;;;;3;6;9;5;10;15;1;4;5;2;1;3;1;3;4;5;8;13;1;1;2;5;1;6;6;10;16;6;14;20;4;7;11;10;11;21;2;1;3;0;3;3;1;2019-10-27;-1;16;26;21;19;27;15;14;14;17;47;-41;35;78;69;37;-26;16;22;100;74;69;-21;100;100;89;59;59;48;30;36;47;23;-6;19;5;26;23;26;22;15.0;13;11;54;100;16;26;3;2;53;20;50;36;68;44;34;15;92;64;46;35;32;20;13;49;30;22;18;65;8;5;24;39;60;41;28;21;10;17;-31;-47;-34;-31;-19;-35;-24;-25;-17;-56;17;-34;-74.0;2;14:30:00;1;TOT;LIV
MCI X ASV 2019-10-26;113 (73%);160 (86%);273 (80%);259 (85%);265 (90%);524 (88%);4;5;9;9;8;17;34%;40%;37%;66%;60%;63%;0;2;2;2;2;4;0;2;2;2;3;5;3;1;4;4;4;8;15;12;27;9;9;18;4;3;7;6;7;13;;;;;;;1/7 (14%);2/11 (18%);3/18 (17%);6/16 (38%);4/7 (57%);10/23 (43%);6/11 (55%);4/5 (80%);10/16 (63%);8/9 (89%);7/9 (78%);15/18 (83%);18;21;39;27;23;50;5;10;2;4;6;1;4;5;0;1;1;0;1;1;10;3;13;3;6;9;15/33 (45%);8/18 (44%);23/51 (45%);16/24 (67%);14/20 (70%);30/44 (68%);1;1;2;0;1;1;155;186;341;303;294;597;63;50;113;61;48;109;0;0;0;0;1;1;3;5;8;9;13;22;0;2;2;5;3;8;1;4;5;2;8;10;1;2;3;2;2;4;3;7;10;7;6;13;4;7;11;11;15;26;1;0;1;0;3;3;0;2019-10-26;1;39;23;13;24;15;8;-11;-12;-6;17;-7;33;60;43;28;-33;-24;68;36;44;34;-23;40;29;21;16;11;12;-18;19;36;33;26;47;45;27;16;16;14;-1.0;55;31;17;8;12;39;26;32;29;71;47;96;52;36;27;42;40;26;22;-49;-8;76;42;25;17;9;74;98;72;39;21;-27;-53;-38;-27;-9;26;53;28;22;11;44;23;10;-58;38;26;-29;23;-17;-51.0;3;09:30:00;1;ASV;MCI
NEW X WOL 2019-10-27;181 (81%);270 (87%);451 (85%);199 (83%);118 (72%);317 (78%);10;15;25;17;13;30;49%;66%;57%;51%;34%;43%;0;2;2;1;0;1;0;3;3;1;0;1;0;3;3;3;1;4;9;8;17;17;11;28;3;3;6;2;1;3;0;1;1;1;0;1;2/11 (18%);6/15 (40%);8/26 (31%);6/16 (38%);2/6 (33%);8/22 (36%);3/6 (50%);8/10 (80%);11/16 (69%);6/10 (60%);7/10 (70%);13/20 (65%);28;33;61;36;35;71;16;8;0;1;1;2;2;4;;;;;;;5;2;7;1;4;5;12/27 (44%);14/22 (64%);26/49 (53%);13/19 (68%);11/32 (34%);24/51 (47%);1;0;1;0;1;1;224;309;533;240;165;405;71;63;134;73;65;138;0;0;0;0;1;1;1;8;9;4;3;7;1;4;5;5;2;7;2;3;5;1;1;2;2;2;4;5;1;6;12;6;18;6;7;13;3;10;13;9;4;13;0;2;2;0;2;2;1;2019-10-27;-8;-44;-25;-12;-5;-2;-17;-7;-5;-1;2;-52;-4;17;6;1;-1;-4;-1;-4;-1;8;-33;4;-37;-21;-14;33;15;51;100;61;47;-20;27;13;2;3;-1;13;-48.0;-36;-29;-24;-34;-2;-38;-20;-9;41;21;3;-16;-11;-43;-33;24;-22;-16;-34;-24;-18;-37;-34;-30;-2;-5;25;-4;13;-10;-65;-38;-31;27;10;-15;11;20;44;21;8;-15;-10;-13;-19;-67;-46;-54;2;-49;-60.0;1;12:00:00;0;WOL;NEW
NOR X MUN 2019-10-27;214 (87%);192 (82%);406 (85%);150 (76%);180 (82%);330 (79%);1;5;6;2;2;4;57%;52%;54%;43%;48%;46%;3;2;5;0;1;1;4;3;7;0;1;1;2;1;3;0;2;2;7;6;13;7;9;16;6;4;10;1;0;1;3;0;3;0;0;0;2/13 (15%);2/6 (33%);4/19 (21%);0/1 (0%);0/5 (0%);0/6 (0%);10/15 (67%);9/15 (60%);19/30 (63%);4/5 (80%);9/18 (50%);13/23 (57%);24;37;61;28;25;53;10;13;1;1;2;6;2;8;;;;;;;0;6;6;5;3;8;22/30 (73%);15/26 (58%);37/56 (66%);6/19 (32%);11/23 (48%);17/42 (40%);0;0;0;0;1;1;246;234;480;197;220;417;69;68;137;63;75;138;;;;;;;8;5;13;2;4;6;2;5;7;3;2;5;8;3;11;1;2;3;4;4;8;2;2;4;7;17;24;18;8;26;12;9;21;4;6;10;1;1;2;1;1;2;3;2019-10-27;-4;-9;-42;-8;-4;-1;1;-5;-7;-9;-26;-7;-90;-100;-94;-60;-43;-29;-11;-7;-12;-11;-8;-60;-89;-52;-29;-47;-42;-21;-12;-33;37;-9;59;33;-22;-3;-71;-100;11.0;23;41;26;27;-19;20;6;-4;-32;-100;-92;-50;-26;-11;14;-14;13;17;11;7;-28;-13;-41;-27;-18;10;-6;3;6;22;-25;-6;-2;-2;-8;-9;-17;-8;-27;-21;-20;-15;-23;-9;-2;4;50;35;-9;24;-34.0;1;14:30:00;-1;MUN;NOR
SOU X LEI 2019-10-25;324 (85%);287 (88%);611 (86%);88 (64%);85 (63%);173 (64%);4;6;10;5;5;10;74%;72%;73%;26%;28%;27%;1;1;2;0;0;0;4;4;8;0;0;0;4;1;5;0;1;1;4;4;8;6;12;18;2;5;7;0;2;2;1;0;1;0;1;1;1/8 (13%);5/18 (28%);6/26 (23%);0/2 (0%);1/5 (20%);1/7 (14%);16/26 (62%);8/12 (67%);24/38 (63%);11/15 (73%);8/11 (73%);19/26 (73%);38;25;63;32;28;60;12;3;1;2;3;3;3;6;;;;;;;2;3;5;9;8;17;17/27 (63%);12/21 (57%);29/48 (60%);8/31 (26%);8/28 (29%);16/59 (27%);0;0;0;0;1;1;382;327;709;138;134;272;86;68;154;83;77;160;0;0;0;1;0;1;9;7;16;1;2;3;3;2;5;1;1;2;8;7;15;1;2;3;6;3;9;1;2;3;17;9;26;12;8;20;15;10;25;2;4;6;;;;;;;9;2019-10-25;-6;-15;-97;-60;-51;-24;-41;-26;-22;-52;-98;-9;-59;-37;-39;-46;-25;-18;14;2;1;-2;-11;-3;42;22;12;-23;-54;-42;28;-25;-15;-12;-54;-35;-26;-17;-11;-63;-21.0;-11;-10;-21;-60;-13;-38;-23;-19;-13;-45;-29;-14;-62;-65;-86;-13;-41;-28;-16;-19;-15;-36;-17;-13;26;13;-13;7;62;35;-23;-47;-31;-31;28;3;22;12;6;-34;-25;-23;-20;-65;-41;-27;-65;-43;-20;-32;-73.0;0;17:00:00;-1;LEI;SOU
WAT X BOU 2019-10-26;221 (84%);196 (82%);417 (83%);148 (79%);105 (70%);253 (75%);9;6;15;11;1;12;60%;61%;60%;40%;39%;40%;1;0;1;0;1;1;1;0;1;0;1;1;2;5;7;1;0;1;7;14;21;13;10;23;6;4;10;1;4;5;0;1;1;0;0;0;4/17 (24%);0/8 (0%);4/25 (16%);0/7 (0%);1/12 (8%);1/19 (5%);4/6 (67%);6/10 (60%);10/16 (63%);7/13 (54%);2/3 (67%);9/16 (56%);28;27;55;26;21;47;8;14;1;2;3;3;2;5;1;1;2;1;0;1;10;5;15;5;7;12;13/28 (46%);12/24 (50%);25/52 (48%);16/30 (53%);11/29 (38%);27/59 (46%);1;2;3;3;2;5;263;238;501;188;149;337;75;69;144;71;77;148;;;;;;;3;3;6;2;1;3;2;1;3;1;2;3;3;2;5;1;2;3;4;5;9;1;3;4;10;6;16;7;13;20;7;8;15;3;4;7;0;3;3;1;4;5;0;2019-10-26;0;19;27;29;14;6;-5;-40;-31;-24;-75;20;-47;-28;-50;-60;-30;-17;-9;5;7;-6;7;-5;-28;-72;-46;-28;-19;10;2;-3;-4;-20;-5;-15;-14;-16;-17;-63;-13.0;-6;-3;47;31;34;72;39;24;-18;-7;-13;-12;-13;-10;-3;-15;-6;-37;-23;-5;-4;8;9;41;23;13;3;7;30;-30;-4;-2;82;52;28;-40;-18;4;-21;-24;-3;7;-4;-6;-43;-55;-42;-24;46;-31;-36.0;0;12:00:00;0;BOU;WAT
WES X SHE 2019-10-26;89 (64%);172 (79%);261 (73%);237 (80%);199 (80%);436 (80%);13;12;25;10;12;22;32%;47%;40%;68%;53%;60%;1;0;1;0;4;4;1;0;1;1;4;5;2;1;3;0;1;1;15;12;27;3;5;8;2;2;4;7;3;10;0;0;0;2;2;4;3/8 (38%);1/7 (14%);4/15 (27%);2/22 (9%);3/12 (25%);5/34 (15%);3/5 (60%);10/13 (77%);13/18 (72%);6/8 (75%);4/6 (67%);10/14 (71%);23;32;55;25;26;51;10;7;0;3;3;2;0;2;0;0;0;0;1;1;8;6;14;7;2;9;16/40 (40%);8/31 (26%);24/71 (34%);12/37 (32%);21/39 (54%);33/76 (43%);1;3;4;1;3;4;140;217;357;295;250;545;69;70;139;90;72;162;;;;;;;6;3;9;2;7;9;2;1;3;2;5;7;2;2;4;1;3;4;0;1;1;1;2;3;5;6;11;5;7;12;6;4;10;3;9;12;0;2;2;1;1;2;1;2019-10-26;2;12;11;99;63;41;28;14;8;19;19;3;19;35;38;76;54;37;53;31;8;-69;4;-28;29;13;31;30;24;43;28;-35;-10;20;-5;-31;-50;-32;-25;56;-3.0;-2;13;20;12;16;-21;-21;-23;-18;-61;-36;-18;33;27;20;13;15;31;-25;-17;-10;-7;-8;-8;-6;-37;7;-40;-20;-6;-5;49;67;59;49;36;25;4;56;37;65;46;32;21;47;52;22;11;4;4;10.0;1;12:00:00;0;SHE;WES
